smiles,pKa,pKaAcidic_train_test,scaffold
C[C@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO,12.42,train,<rdkit.Chem.rdchem.Mol object at 0x7fdcf4902ce0>
C[C@@H]1C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO,12.42,train,<rdkit.Chem.rdchem.Mol object at 0x7fdcf4902d50>
N=C(N)c1ncn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)n1,12.42,train,<rdkit.Chem.rdchem.Mol object at 0x7fdcf4902dc0>
COC(=O)N[C@H](C(=O)N1CCC[C@H]1c1nc(-c2ccc3c(c2)O[C@@H](c2ccccc2)n2c-3cc3cc(-c4c[nH]c([C@@H]5CCCN5C(=O)[C@@H](NC(=O)OC)C(C)C)n4)ccc32)c[nH]1)C(C)C,12.42,train,<rdkit.Chem.rdchem.Mol object at 0x7fdcf4902ea0>
CCCCC[C@H]1CN[C@H](C(=O)N[C@H]([C@H]2O[C@H](SC)[C@H](O)[C@@H](O)[C@H]2O)[C@@H](C)Cl)C1,12.42,train,<rdkit.Chem.rdchem.Mol object at 0x7fdcf4902f10>
CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)CN(C)[C@H](C)[C@@H](O)[C@]1(C)O,12.43,train,<rdkit.Chem.rdchem.Mol object at 0x7fdcf4902f80>
CC(=O)OCC(=O)[C@@]1(O)[C@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,12.44,test,<rdkit.Chem.rdchem.Mol object at 0x7fdcf4902ff0>
CC(=O)OCC(=O)[C@@]1(O)[C@@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,12.44,train,<rdkit.Chem.rdchem.Mol object at 0x7fdcf49030d0>
C[C@@H]1C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)COC(=O)C(C)(C)C,12.44,train,<rdkit.Chem.rdchem.Mol object at 0x7fdcf4903140>
C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)COCc1ccccc1,12.44,train,<rdkit.Chem.rdchem.Mol object at 0x7fdcf49031b0>
C[C@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3C(=O)C[C@]2(C)[C@@]1(O)C(=O)CO,12.44,train,<rdkit.Chem.rdchem.Mol object at 0x7fdcf4903220>
C[C@@H](NC(=O)Cc1c(Cl)ccc(NCC(F)(F)c2cccc[n+]2O)[n+]1O)c1cccc(Cl)c1,12.44,train,<rdkit.Chem.rdchem.Mol object at 0x7fdcf4903290>
CC(C)(C)NC(=O)N[C@H](C(=O)N1C[C@H]2[C@@H]([C@H]1C(=O)NC(CC1CCC1)C(=O)C(N)=O)C2(C)C)C(C)(C)C,12.44,train,<rdkit.Chem.rdchem.Mol object at 0x7fdcf4903300>
CC(=O)OCC(=O)[C@@]1(O)[C@H](C)C[C@H]2[C@@H]3CC(F)(F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,12.44,train,<rdkit.Chem.rdchem.Mol object at 0x7fdcf4903370>
CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)C(=O)[C@H](C)[C@@H](O)[C@]1(C)O,12.45,test,<rdkit.Chem.rdchem.Mol object at 0x7fdcf49033e0>
CC1NC(=O)COC1c1ccccc1,12.45,test,<rdkit.Chem.rdchem.Mol object at 0x7fdcf4903450>
COc1nc(N)nc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@@H]1O,12.45,test,<rdkit.Chem.rdchem.Mol object at 0x7fdcf49034c0>
NC(=O)c1ncn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c1N,12.45,train,<rdkit.Chem.rdchem.Mol object at 0x7fdcf4903530>
Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@@H]1O,12.45,train,<rdkit.Chem.rdchem.Mol object at 0x7fdcf49035a0>
Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,12.45,train,<rdkit.Chem.rdchem.Mol object at 0x7fdcf4903680>
Nc1ncnc2c1nc(Cl)n2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,12.45,train,<rdkit.Chem.rdchem.Mol object at 0x7fdcf49037d0>
OC[C@H]1O[C@@H](n2cnc3c(N[C@@H]4CCOC4)ncnc32)[C@H](O)[C@@H]1O,12.45,train,<rdkit.Chem.rdchem.Mol object at 0x7fdcf4903840>
CC(C)Nc1nc2cc(Cl)c(Cl)cc2n1[C@H]1O[C@@H](CO)[C@H](O)[C@@H]1O,12.45,train,<rdkit.Chem.rdchem.Mol object at 0x7fdcf4903920>
CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)/C(=N/OC)[C@H](C)[C@@H](O)[C@]1(C)O,12.45,train,<rdkit.Chem.rdchem.Mol object at 0x7fdcf4903990>
CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)/C(=N\OCOCCOC)[C@H](C)[C@@H](O)[C@]1(C)O,12.45,train,<rdkit.Chem.rdchem.Mol object at 0x7fdcf4903a00>
Nc1nc(OCCc2ccc(Cl)cc2)nc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,12.45,train,<rdkit.Chem.rdchem.Mol object at 0x7fdcf4903a70>
COc1ccc2cc(C(C)C(=O)Oc3ccc(C(N)=S)cc3)ccc2c1,12.45,train,<rdkit.Chem.rdchem.Mol object at 0x7fdcf4903b50>
COc1cc(F)ccc1-c1ncnc(Nc2cccc(C[S@](C)(=N)=O)c2)n1,12.45,train,<rdkit.Chem.rdchem.Mol object at 0x7fdcf4903bc0>
COc1cccc(-c2nccc3[nH]c(=O)c(-c4noc(C)n4)cc23)c1,12.45,train,<rdkit.Chem.rdchem.Mol object at 0x7fdcf4903c30>
CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(OC)C[C@@H](C)C(=O)[C@H](C)[C@@H](O)[C@]1(C)O,12.46,test,<rdkit.Chem.rdchem.Mol object at 0x7fdcf4903ca0>
CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C(C)C)[C@H]2O)[C@@]2(C)CC(C)=C(O2)[C@H](C)[C@@H](O)[C@]1(C)O,12.46,train,<rdkit.Chem.rdchem.Mol object at 0x7fdcf4903d10>
COC[C@@H](NC(C)=O)C(=O)NCc1ccccc1,12.46,train,<rdkit.Chem.rdchem.Mol object at 0x7fdcf4903d80>
CCn1c(=O)c(-c2cc[nH]n2)cc2c(C)nc(N)nc21,12.46,train,<rdkit.Chem.rdchem.Mol object at 0x7fdcf4903e60>
O=C(Nc1ccc(C[C@@H]2CC[C@H]([C@H](O)c3ccccc3)N2)cc1)[C@@H]1CCc2nccc(=O)n21,12.46,train,<rdkit.Chem.rdchem.Mol object at 0x7fdcf4903ed0>
CCCN1C[C@H](C)[C@@H](O)[C@](C)(O)[C@@H](CC)OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@H]1C,12.46,train,<rdkit.Chem.rdchem.Mol object at 0x7fdcf4903f40>
CC[C@H](C)[C@H]1O[C@]2(C=C[C@@H]1C)C[C@@H]1C[C@@H](C/C=C(\C)[C@@H](O[C@H]3C[C@H](OC)[C@@H](O[C@H]4C[C@H](OC)[C@@H](O)[C@H](C)O4)[C@H](C)O3)[C@@H](C)/C=C/C=C3\CO[C@@H]4[C@H](O)C(C)=C[C@@H](C(=O)O1)[C@]34O)O2,12.47,test,<rdkit.Chem.rdchem.Mol object at 0x7fdcf4904040>
CO[C@H]1C[C@H](O[C@H]2[C@H](C)O[C@@H](O[C@@H]3/C(C)=C/C[C@@H]4C[C@@H](C[C@]5(C=C[C@H](C)[C@@H](C(C)C)O5)O4)OC(=O)[C@@H]4C=C(C)[C@@H](O)[C@H]5OC/C(=C\C=C\[C@@H]3C)[C@]54O)C[C@@H]2OC)O[C@@H](C)[C@@H]1O,12.47,test,<rdkit.Chem.rdchem.Mol object at 0x7fdcf49040b0>
CC(=O)OCC(=O)[C@@]1(O)[C@H](C)C[C@H]2[C@@H]3C=C(C)C4=Cc5c(cnn5-c5ccccc5)C[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,12.47,train,<rdkit.Chem.rdchem.Mol object at 0x7fdcf4904120>
CC(=O)OCC(=O)[C@@]1(O)[C@H](C)C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,12.47,train,<rdkit.Chem.rdchem.Mol object at 0x7fdcf4904190>
CO[C@H]1C[C@H](O[C@H]2[C@H](C)O[C@@H](O[C@@H]3/C(C)=C/C[C@@H]4C[C@@H](C[C@]5(C=C[C@H](C)[C@@H](C6CCCCC6)O5)O4)OC(=O)[C@@H]4C=C(C)[C@@H](O)[C@H]5OC/C(=C\C=C\[C@@H]3C)[C@]54O)C[C@@H]2OC)O[C@@H](C)[C@@H]1O,12.47,train,<rdkit.Chem.rdchem.Mol object at 0x7fdcf4904270>
O[C@@H]1[C@H](O)[C@@H](CSc2ccccc2F)O[C@H]1n1cnc2c(N[C@@H]3CCC[C@H]3O)ncnc21,12.47,train,<rdkit.Chem.rdchem.Mol object at 0x7fdcf49042e0>
CCOc1ccc(Cc2cc([C@@H]3O[C@H](SC)[C@@H](O)[C@H](O)[C@H]3O)ccc2Cl)cc1,12.47,train,<rdkit.Chem.rdchem.Mol object at 0x7fdcf4904350>
CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)[C@@H]2N[C@@H](COCCOC)O[C@H]([C@H]2C)[C@]1(C)O,12.48,test,<rdkit.Chem.rdchem.Mol object at 0x7fdcf49043c0>
CC(C)COC(=O)[C@H](Cc1ccccc1)NP(=O)(COCCn1cnc2c(NC3CC3)nc(N)nc21)N[C@@H](Cc1ccccc1)C(=O)OCC(C)C,12.48,train,<rdkit.Chem.rdchem.Mol object at 0x7fdcf4904430>
CNCc1ccc(C)c(NC(=O)c2ccc(Nc3nc(-c4ccccc4)c4ccccc4n3)cc2)c1,12.48,train,<rdkit.Chem.rdchem.Mol object at 0x7fdcf49044a0>
CCOC(=O)/C=C/[C@H](C[C@@H]1CCNC1=O)NC(=O)[C@@H](CC(=O)[C@@H](NC(=O)c1cc(C)on1)C(C)C)Cc1ccc(F)cc1,12.5,train,<rdkit.Chem.rdchem.Mol object at 0x7fdcf4904580>
O=C(N[C@@H](Cc1ccccc1)[C@@H](O)C(=O)N1C[C@@H](O)[C@@H](O)C1)c1cc2cc(Cl)ccc2[nH]1,12.5,train,<rdkit.Chem.rdchem.Mol object at 0x7fdcf49045f0>
COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C=C/CN1CCCCC1,12.5,train,<rdkit.Chem.rdchem.Mol object at 0x7fdcf4904660>
C[N+](C)(C)C1CCC(C(O)(c2cccs2)c2cccs2)CC1,12.51,train,<rdkit.Chem.rdchem.Mol object at 0x7fdcf49046d0>
Cc1c2c(cn1C)NC(=O)CN=C2c1ccccc1,12.51,train,<rdkit.Chem.rdchem.Mol object at 0x7fdcf4904740>
Cc1cnc(-c2cnc(NCCNc3ccc(C#N)cn3)nc2-c2ccc(Cl)cc2Cl)[nH]1,12.51,train,<rdkit.Chem.rdchem.Mol object at 0x7fdcf49047b0>
O=c1[nH]c2cnc(-n3cnc4ccc(F)cc43)nc2n1[C@@H]1CCOc2c(F)cccc21,12.51,train,<rdkit.Chem.rdchem.Mol object at 0x7fdcf4904820>
O=C1Nc2cc3[nH]nc(-c4ccncc4)c3cc2CN1Cc1ccccc1,12.51,train,<rdkit.Chem.rdchem.Mol object at 0x7fdcf4904890>
O=c1[nH]c2ccccc2n1CCCN1CCC(n2c(=O)[nH]c3cc(Cl)ccc32)CC1,12.52,test,<rdkit.Chem.rdchem.Mol object at 0x7fdcf4904900>
O=C1Nc2ccc(Cl)cc2[C@@](C#CC2CC2)(C(F)(F)F)O1,12.52,train,<rdkit.Chem.rdchem.Mol object at 0x7fdcf4904970>
CC(=O)[C@@]1(O)[C@@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,12.52,train,<rdkit.Chem.rdchem.Mol object at 0x7fdcf49049e0>
CC(=O)Oc1ccc([N+](=O)[O-])c(OC(C)=O)c1C(=O)Nc1cc(C(F)(F)F)cc(C(F)(F)F)c1,12.52,train,<rdkit.Chem.rdchem.Mol object at 0x7fdcf4904a50>
OC[C@H]1O[C@@H](S[C@@H]2O[C@H](CO)[C@H](O)[C@H](n3cc(-c4cccc(F)c4)nn3)[C@H]2O)[C@H](O)[C@@H](n2cc(-c3cccc(F)c3)nn2)[C@H]1O,12.52,train,<rdkit.Chem.rdchem.Mol object at 0x7fdcf4904ac0>
Nc1ccn([C@@H]2O[C@@](CO)(CCl)[C@@H](O)[C@H]2F)c(=O)n1,12.53,test,<rdkit.Chem.rdchem.Mol object at 0x7fdcf4904b30>
CC(=O)NC1CCSC1=O,12.53,train,<rdkit.Chem.rdchem.Mol object at 0x7fdcf4904ba0>
CC(C)(C)c1cc(C(C)(C)C)c2[nH]c(C(C)(C)C)c(C[C@H](NC(=O)[C@@H](N)CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(=O)NCCc3ccccc3)c2c1,12.53,train,<rdkit.Chem.rdchem.Mol object at 0x7fdcf4904c80>
CS(=O)(=O)c1ccc(Oc2cc(F)cc(C#N)c2)c2c1[C@H](O)[C@H](F)[C@@H]2F,12.53,train,<rdkit.Chem.rdchem.Mol object at 0x7fdcf4904cf0>
CCN1C[C@]2(COC)[C@H](O)C[C@H](OC)[C@@]34[C@@H]5C[C@@]6(O)[C@H](OC(=O)c7ccccc7)[C@@H]5[C@@](OC(C)=O)([C@@H]([C@H](OC)[C@H]23)[C@H]14)[C@@H](O)[C@@H]6OC,12.53,train,<rdkit.Chem.rdchem.Mol object at 0x7fdcf4904d60>
CC(C)[C@]12O[C@H]1[C@@H]1O[C@]13[C@]1(O[C@H]1C[C@H]1C4=C(CC[C@@]13C)C(=O)OC4)[C@@H]2O,12.54,train,<rdkit.Chem.rdchem.Mol object at 0x7fdcf4904e40>
C=CC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OCCCN1CCOCC1,12.54,train,<rdkit.Chem.rdchem.Mol object at 0x7fdcf4904eb0>
NC[C@@H]1CC[C@@H](N)[C@@H](O[C@H]2[C@H](O)[C@@H](O[C@H]3O[C@H](CO)[C@@H](O)[C@H](N)[C@H]3O)[C@H](N)C[C@@H]2N)O1,12.54,train,<rdkit.Chem.rdchem.Mol object at 0x7fdcf4904f20>
Fc1ccc(NC(=S)Nc2cc(Cl)cc(Cl)c2)cc1,12.54,train,<rdkit.Chem.rdchem.Mol object at 0x7fdcf4904f90>
CC[C@H]1OC(=O)C[C@@H](O)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)[C@@H](O)[C@H](N(C)C)[C@H]2O)[C@@H](CCN2C[C@H](C)C[C@H](C)C2)C[C@@H](C)C(=O)/C=C/C(C)=C/[C@@H]1CO[C@@H]1O[C@H](C)[C@@H](O)[C@@H](OC)[C@H]1OC,12.54,train,<rdkit.Chem.rdchem.Mol object at 0x7fdcf4905000>
CN1C(=O)C(C)(C)Oc2c(-c3cn(C)c(=O)c4[nH]ccc34)cc(S(C)(=O)=O)cc21,12.54,train,<rdkit.Chem.rdchem.Mol object at 0x7fdcf4905070>
CCC(=O)[C@@]1(O)[C@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)C3=CC[C@@]21C,12.54,train,<rdkit.Chem.rdchem.Mol object at 0x7fdcf49050e0>
O=C(Nc1ccnc(C(F)(F)F)c1)c1cnn(-c2cccc3c(=O)[nH]ccc23)c1C(F)(F)F,12.54,train,<rdkit.Chem.rdchem.Mol object at 0x7fdcf4905150>
C=CC(=O)Nc1cc2c(Nc3ccc(OCc4ccccn4)c(Cl)c3)ncnc2cc1OCCN1CCOCC1,12.54,train,<rdkit.Chem.rdchem.Mol object at 0x7fdcf49051c0>
Nc1ncn([C@@H]2O[C@H](CO)[C@@H](O)[C@@H]2O)c(=O)n1,12.55,test,<rdkit.Chem.rdchem.Mol object at 0x7fdcf49052a0>
CCOc1cc2ncc(C#N)c(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C,12.55,test,<rdkit.Chem.rdchem.Mol object at 0x7fdcf4905310>
O=[N+]([O-])C(Br)(CO)CO,12.55,train,<rdkit.Chem.rdchem.Mol object at 0x7fdcf49053f0>
Nc1ccn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c(=O)n1,12.55,train,<rdkit.Chem.rdchem.Mol object at 0x7fdcf4905460>
CN[C@@H]1[C@@H](O)[C@@H](O[C@@H]2[C@H](O)[C@H](O[C@H]3OC(CN)=CC[C@H]3N)[C@@H](N)C[C@H]2N)OC[C@]1(C)O,12.55,train,<rdkit.Chem.rdchem.Mol object at 0x7fdcf4905620>
O=c1nc(NO)ccn1[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,12.55,train,<rdkit.Chem.rdchem.Mol object at 0x7fdcf4905690>
CCN[C@@H]1C[C@H](N)[C@@H](O[C@H]2OC(CN)=CC[C@H]2N)[C@H](O)[C@H]1O[C@H]1OC[C@](C)(O)[C@H](NC)[C@H]1O,12.55,train,<rdkit.Chem.rdchem.Mol object at 0x7fdcf4905700>
NC(=O)c1csc([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)n1,12.55,train,<rdkit.Chem.rdchem.Mol object at 0x7fdcf4905770>
CNCC(=O)N[C@H](C(=O)N[C@@H](Cc1ccccc1)[C@H](O)CN(CCC(C)C)C(=O)NC(C)(C)C)C(C)(C)C,12.55,train,<rdkit.Chem.rdchem.Mol object at 0x7fdcf49057e0>
CNCC(=O)OCc1cccnc1N(C)C(=O)OC(C)[n+]1cnn(C[C@](O)(c2cc(F)ccc2F)[C@@H](C)c2nc(-c3ccc(C#N)cc3)cs2)c1,12.55,train,<rdkit.Chem.rdchem.Mol object at 0x7fdcf49058c0>
CO/N=C1\C[C@]2(C[C@@H]3C[C@@H](C/C=C(\C)C[C@@H](C)/C=C/C=C4\CO[C@@H]5[C@H](O)C(C)=C[C@@H](C(=O)O3)[C@]45O)O2)O[C@H](/C(C)=C/C(C)C)[C@H]1C,12.55,train,<rdkit.Chem.rdchem.Mol object at 0x7fdcf4905930>
CCOc1cc2ncc(C#N)c(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C,12.55,train,<rdkit.Chem.rdchem.Mol object at 0x7fdcf4905a10>
CC1=C[C@H]2C(=O)O[C@H]3C[C@@H](C/C=C(\C)[C@H](OCCc4ccc(N(C)S(C)(=O)=O)cc4)[C@@H](C)/C=C/C=C4\CO[C@H]([C@@H]1O)[C@@]42O)O[C@@]1(CC[C@H](C)[C@@H](C)O1)C3,12.55,train,<rdkit.Chem.rdchem.Mol object at 0x7fdcf4905a80>
Cc1cc(Nc2cc(CN3CCOCC3)c3nc(C)c(Cc4ccc(Cl)cc4F)n3n2)n[nH]1,12.55,train,<rdkit.Chem.rdchem.Mol object at 0x7fdcf4905af0>
CCN[C@@H]1[C@@H](O)[C@@H](O[C@@H]2[C@@H](O)[C@H](O[C@H]3OC(CN)=CC[C@H]3N)[C@@H](N)C[C@H]2N)OC[C@]1(C)O,12.55,train,<rdkit.Chem.rdchem.Mol object at 0x7fdcf4905b60>
CNC[C@@H]1CC[C@@H](N)[C@@H](O[C@@H]2[C@H](O)[C@@H](O[C@H]3OC[C@](C)(O)[C@H](NC)[C@H]3O)[C@H](N)C[C@@H]2N)O1,12.55,train,<rdkit.Chem.rdchem.Mol object at 0x7fdcf4905bd0>
Cc1ccc(-c2nc(CN3CCN(C(c4ccccc4)c4ccccc4)CC3)c(C)[nH]2)cc1,12.56,train,<rdkit.Chem.rdchem.Mol object at 0x7fdcf4905c40>
C[C@]12C=CC(=O)N[C@@H]1CC[C@@H]1[C@@H]2CC[C@]2(C)[C@@H](C(=O)Nc3cc(C(F)(F)F)ccc3C(F)(F)F)CC[C@@H]12,12.56,train,<rdkit.Chem.rdchem.Mol object at 0x7fdcf4905d20>
CCCCCCCCCCCCCC(=O)O[C@@H]1[C@@H](C)[C@@]2(O)[C@@H](C=C(CO)C[C@]3(O)C(=O)C(C)=C[C@@H]23)[C@@H]2C(C)(C)[C@]12OC(C)=O,12.57,test,<rdkit.Chem.rdchem.Mol object at 0x7fdcf4905d90>
OC[C@H]1O[C@@H](c2ccc(F)c(Cc3cc4ccccc4s3)c2)[C@H](O)[C@@H](O)[C@@H]1O,12.57,test,<rdkit.Chem.rdchem.Mol object at 0x7fdcf4905e00>
CC(=O)O[C@@H](C)C(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,12.57,train,<rdkit.Chem.rdchem.Mol object at 0x7fdcf4905e70>
CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,12.57,train,<rdkit.Chem.rdchem.Mol object at 0x7fdcf4905ee0>
Cc1ccc([C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)cc1Cc1ccc(-c2ccc(F)cc2)s1,12.57,train,<rdkit.Chem.rdchem.Mol object at 0x7fdcf4905fc0>
CCOc1ccc(Cc2cc([C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)ccc2Cl)cc1.C[C@H](O)CO,12.57,train,<rdkit.Chem.rdchem.Mol object at 0x7fdcf4906030>
OC[C@H]1O[C@@H](c2ccc(Cl)c(Cc3ccc(OCCOC4CC4)cc3)c2)[C@H](O)[C@@H](O)[C@@H]1O,12.57,train,<rdkit.Chem.rdchem.Mol object at 0x7fdcf49060a0>
CCc1ccc([C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)cc1Cc1ccc2c(c1)OCCO2,12.57,train,<rdkit.Chem.rdchem.Mol object at 0x7fdcf4906110>
CCOc1ccc(Cc2cc(C3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)ccc2Cl)cc1,12.57,train,<rdkit.Chem.rdchem.Mol object at 0x7fdcf4906180>
CCC(CC)CNC(=O)Cn1cccc(NC(=O)[C@H](CC/C=C/C(=O)OC)NC(=O)c2cncn2C)c1=O,12.57,train,<rdkit.Chem.rdchem.Mol object at 0x7fdcf49061f0>
C[C@]12C=CC(=O)C=C1CC[C@@H]1[C@@H]2C(=O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)CO,12.58,train,<rdkit.Chem.rdchem.Mol object at 0x7fdcf4906260>
C[C@]12C=CC(=O)C=C1[C@@H](F)C[C@@H]1[C@@H]2[C@@H](O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)CO,12.58,train,<rdkit.Chem.rdchem.Mol object at 0x7fdcf49062d0>
C[C@]12CCC(=O)C=C1CC[C@@H]1[C@@H]2C(=O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)CO,12.58,train,<rdkit.Chem.rdchem.Mol object at 0x7fdcf4906340>
CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,12.58,train,<rdkit.Chem.rdchem.Mol object at 0x7fdcf49063b0>
Cc1ccc2c(c1)C1(C)CCC(=O)C(NC(=O)CCN3CCN(C)CC3)C1O2,12.58,train,<rdkit.Chem.rdchem.Mol object at 0x7fdcf4906420>
C[C@]12CCC(=O)C=C1CC[C@@H]1[C@@H]2[C@@H](O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)CO,12.59,train,<rdkit.Chem.rdchem.Mol object at 0x7fdcf4906490>
CC(C)(O)C(Cl)(Cl)Cl,12.59,train,<rdkit.Chem.rdchem.Mol object at 0x7fdcf49065e0>
C[C@H]1C[C@@H]2[C@H]([C@@H](O)C[C@@]3(C)[C@H]2CC[C@]3(O)C(=O)CO)[C@@]2(C)C=CC(=O)C=C12,12.59,train,<rdkit.Chem.rdchem.Mol object at 0x7fdcf49066c0>
Nc1ncnc(Nc2ccc(Cl)cc2)n1,12.59,train,<rdkit.Chem.rdchem.Mol object at 0x7fdcf4906730>
C[C@]12CCC(=O)C=C1CC[C@@H]1[C@@H]2CC[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)CO,12.59,train,<rdkit.Chem.rdchem.Mol object at 0x7fdcf49067a0>
C[C@]12C=CC(=O)C=C1C(Cl)=C[C@@H]1[C@@H]2[C@@H](O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)CO,12.59,train,<rdkit.Chem.rdchem.Mol object at 0x7fdcf4906810>
CCN(CC)CC/C(=N/OC(=O)Nc1ccc(OC)cc1)c1ccccc1,12.59,train,<rdkit.Chem.rdchem.Mol object at 0x7fdcf4906880>
CC(C)[C@H](N)C(=O)O[C@@H]1[C@@H](CO)O[C@@H](n2ccc(N)nc2=O)[C@]1(C)O,12.59,train,<rdkit.Chem.rdchem.Mol object at 0x7fdcf49068f0>
C[C@]12CCC3=C4CCC(=O)C=C4CC[C@H]3[C@@H]1CC[C@@]2(O)C#CCl,12.59,train,<rdkit.Chem.rdchem.Mol object at 0x7fdcf4906960>
CCCCCCCCCCCCCCCC(=O)O[C@@H]1[C@@H](O)[C@@H](O)[C@@H]([C@H](NC(=O)[C@@H]2C[C@@H](CCC)CN2C)[C@H](C)Cl)O[C@@H]1SC,12.59,train,<rdkit.Chem.rdchem.Mol object at 0x7fdcf49069d0>
