smiles,Fu_final,lgFu,Fu_train_test,scaffold
CC1OC(=NC=1CCOC1=CC=CC2=C1C=CN2CCC(O)=O)C1C=CC=CC=1,0.00409,-2.388276692,train,<rdkit.Chem.rdchem.Mol object at 0x7f52bd1e4900>
O=C1N(C2=CC=CC=C2C1(CC1C=CN=CC=1)CC1C=CN=CC=1)C1C=CC=CC=1,0.004,-2.397940009,train,<rdkit.Chem.rdchem.Mol object at 0x7f52bd1e49e0>
CCC1(O)C2C=C3C4=NC5=CC=CC(N)=C5C=C4CN3C(=O)C=2COC1=O,0.004,-2.397940009,train,<rdkit.Chem.rdchem.Mol object at 0x7f52bd1e4a50>
CC(C)(O)c1ccccc1CC[C@@H](SCC1(CC(=O)O)CC1)c1cccc(/C=C/c2ccc3ccc(Cl)cc3n2)c1,0.004,-2.397940009,test,<rdkit.Chem.rdchem.Mol object at 0x7f52bd1e4ac0>
CN1C(=O)C(=CC2=CN=C(NC3C=CC(F)=CC=3)N=C12)C1C(Cl)=CC=CC=1Cl,0.004,-2.397940009,test,<rdkit.Chem.rdchem.Mol object at 0x7f52bd1e4b30>
Cc1ccc2c(c1)c(c1ccnc3c1cccc3C(F)(F)F)c(n2CC(=O)O)C,0.004,-2.397940009,train,<rdkit.Chem.rdchem.Mol object at 0x7f52bd1e4ba0>
Cc1ccc2c(c1)c(c1ccnc3c1ccc(c3)C(F)(F)F)c(n2CC(=O)O)C,0.004,-2.397940009,train,<rdkit.Chem.rdchem.Mol object at 0x7f52bd1e4c10>
COC[C@@H](Oc1cc(O[C@H](Cc2ccccc2)C)cc(c1)C(=Nc1ccc(cn1)C(=O)O)O)C,0.004,-2.397940009,train,<rdkit.Chem.rdchem.Mol object at 0x7f52bd1e4c80>
CCOc1cc(ccc1/C=C/C(=O)O)N=C(C1(CCC1)N=C(c1ccc2c(c1)n(C)c(c2C1CCCC1)c1ncc(cn1)Cl)O)O,0.004,-2.397940009,train,<rdkit.Chem.rdchem.Mol object at 0x7f52bd1e4cf0>
OC(=O)[C@@H](N=C([C@@H]1CCCN1S(=O)(=O)c1cc(Cl)cc(c1)Cl)O)Cc1ccc2c(c1)cccc2,0.004,-2.397940009,train,<rdkit.Chem.rdchem.Mol object at 0x7f52bd1e4d60>
O=C(NC1=CC(=C(Cl)C=C1)C(=O)NC1=CN=CS1)C1=CC(=CC=C1)C(F)(F)F,0.004,-2.397940009,train,<rdkit.Chem.rdchem.Mol object at 0x7f52bd1e4dd0>
CC1=CC(=CC(C)=C1)C(=O)NC1=CC(=C(Cl)C=C1)C(=O)NC1=CN=CS1,0.004,-2.397940009,train,<rdkit.Chem.rdchem.Mol object at 0x7f52bd1e4e40>
CC1=NC=C(NC(=O)C2C=C(C=CC=2Cl)NC(=O)C2=CC(=CC=C2)C(F)(F)F)S1,0.004,-2.397940009,train,<rdkit.Chem.rdchem.Mol object at 0x7f52bd1e4eb0>
Fc1ccc(nc1)c1ccc(cc1)C(Cc1ncc([nH]1)CC(C)(C)C)(O)C,0.004,-2.397940009,train,<rdkit.Chem.rdchem.Mol object at 0x7f52bd1e4f20>
Cc1ccc2c(c1)c(c1cc(C)nc3c1cccc3)c(n2CC(=O)O)C,0.004,-2.397940009,train,<rdkit.Chem.rdchem.Mol object at 0x7f52bd1e4f90>
CC1=NC=C(NC(=O)C2C=C(C=CC=2Cl)NC(=O)C2=CC(F)=CC(Cl)=C2)S1,0.004,-2.397940009,train,<rdkit.Chem.rdchem.Mol object at 0x7f52bd1e5000>
CN(Cc1ccccc1C(=O)N(C1CCC2(CC1)OCCO2)CCc1ccc(cc1)Cl)C,0.004,-2.397940009,test,<rdkit.Chem.rdchem.Mol object at 0x7f52bd1e50e0>
CCCS(=O)(=O)c1ccc(c(c1)C#Cc1cc(Cl)ccc1OCC(=O)O)C,0.004,-2.397940009,train,<rdkit.Chem.rdchem.Mol object at 0x7f52bd1e5150>
OC(=O)COc1ccc(cc1C#Cc1cc(ccc1C)S(=O)(=O)N(C)C)Cl,0.004,-2.397940009,train,<rdkit.Chem.rdchem.Mol object at 0x7f52bd1e51c0>
CC(NS(=O)(=O)c1ccc(c(c1)C#Cc1cc(Cl)ccc1OCC(=O)O)C)C,0.004,-2.397940009,test,<rdkit.Chem.rdchem.Mol object at 0x7f52bd1e5230>
Fc1cccc(c1)N=C(C[N+]12CCC(CC1)[C@H](C2)OC(=O)[C@](c1ccccc1)(N1CCCCC1)C)O,0.004,-2.397940009,train,<rdkit.Chem.rdchem.Mol object at 0x7f52bd1e52a0>
CC1C=C(C=CC=1C(=O)NCCOC)NC1N=C2C=CC(=CC2=CN=1)C1C=CN=CC=1,0.004,-2.397940009,train,<rdkit.Chem.rdchem.Mol object at 0x7f52bd1e5380>
O=C(c1cc2c(s1)cncc2)NCc1ccc(cc1)S(=O)(=O)c1cccc(c1)C(F)(F)F,0.004,-2.397940009,train,<rdkit.Chem.rdchem.Mol object at 0x7f52bd1e53f0>
OC(=Nc1cccc(n1)C(F)(F)F)C[N+]12CCC(CC1)[C@H](C2)OC(=O)C1(CCCCCC1)C1=CC=CC1,0.004,-2.397940009,train,<rdkit.Chem.rdchem.Mol object at 0x7f52bd1e5460>
CC(C1SC(=Nc2ccccc2C)N=C1O)C,0.004,-2.397940009,train,<rdkit.Chem.rdchem.Mol object at 0x7f52bd1e54d0>
CC1C=CC(=CC=1NC1=CC2=C(C=C1)N=CN(C)C2=O)NC(=O)C1=CC(=CC=C1)C(C)(C)C#N,0.0039,-2.408935393,train,<rdkit.Chem.rdchem.Mol object at 0x7f52bd1e5540>
CN(C)C1=NC(CC2C=CC(=CC=2)NC(=O)C2C=CC(=CC=2)C(F)(F)F)=NC(=C1CC(O)=O)N(C)C,0.0039,-2.408935393,train,<rdkit.Chem.rdchem.Mol object at 0x7f52bd1e55b0>
COC1=CC(=CC(OC)=C1O)C1C2C(COC2=O)C(OC2OC3COC(OC3C(O)C2O)C2=CC=CS2)C2=CC3OCOC=3C=C21,0.003766667,-2.42404283,train,<rdkit.Chem.rdchem.Mol object at 0x7f52bd1e5620>
CCCN(CCC)C1C(=CC(=CC=1[N+]([O-])=O)C(F)(F)F)[N+]([O-])=O,0.00376,-2.424812155,train,<rdkit.Chem.rdchem.Mol object at 0x7f52bd1e5690>
NC1C=CC(=CC=1)S(=O)(=O)NC1=CN=C2C=CC=CC2=N1,0.0037,-2.431798276,train,<rdkit.Chem.rdchem.Mol object at 0x7f52bd1e5770>
COC1C(CC2OC1(C)N1C3C(=C4C(O)NC(=O)C4=C4C=3N2C2=CC=CC=C24)C2=CC=CC=C12)NC,0.0036,-2.443697499,train,<rdkit.Chem.rdchem.Mol object at 0x7f52bd1e57e0>
CCCCCCC1=NC2C(N)=NC3=CC=CC=C3C=2N1CC1C=CC=CC=1,0.0036,-2.443697499,test,<rdkit.Chem.rdchem.Mol object at 0x7f52bd1e58c0>
CC1C=C(C=C(C)C=1C1C=C(COC2=CC3OCC(CC(O)=O)C=3C=C2)C=CC=1)OCCCS(C)(=O)=O,0.0036,-2.443697499,train,<rdkit.Chem.rdchem.Mol object at 0x7f52bd1e5930>
CC1CN(C(C)CN1S(=O)(=O)C1C=CC(=CC=1)OC)S(=O)(=O)C1C=CC(=CC=1)OC,0.0035,-2.455931956,train,<rdkit.Chem.rdchem.Mol object at 0x7f52bd1e5a80>
CC1=NC=C(NC(=O)C2C=C(C=CC=2Cl)NC(=O)C2C=C(F)C=C(C=2)C(F)(F)F)S1,0.0035,-2.455931956,train,<rdkit.Chem.rdchem.Mol object at 0x7f52bd1e5af0>
CN(CC1=CC=CS1)C1=C(CC)N=C2C=CC(=CN21)C(=O)NCC1C=CC2OCOC=2C=1,0.0035,-2.455931956,train,<rdkit.Chem.rdchem.Mol object at 0x7f52bd1e5b60>
CN(C)C(=O)CCSC(SCCC(O)=O)C1=CC(C=CC2C=CC3=CC=C(Cl)C=C3N=2)=CC=C1,0.0034,-2.468521083,train,<rdkit.Chem.rdchem.Mol object at 0x7f52bd1e5bd0>
CC1C=C(CCCOC2C(Cl)=CC(=CC=2Cl)C2=NCCO2)ON=1,0.0034,-2.468521083,train,<rdkit.Chem.rdchem.Mol object at 0x7f52bd1e5c40>
CC(C)OC1C=CC(=CC=1)OC1=NC=C(C#CC(C)NC(=O)OC)S1,0.0034,-2.468521083,train,<rdkit.Chem.rdchem.Mol object at 0x7f52bd1e5cb0>
NC1NN=CC=1C1C=C(C=CC=1OC1=CC(F)=C(C=C1Cl)S(=O)(=O)NC1=CSC=N1)C(F)(F)F,0.0034,-2.468521083,train,<rdkit.Chem.rdchem.Mol object at 0x7f52bd1e5d20>
Oc1cc(Cl)ccc1Oc1ccc(Cl)cc1Cl,0.00339,-2.469800302,train,<rdkit.Chem.rdchem.Mol object at 0x7f52bd1e5d90>
COC(=O)C1C(C(C(=O)OCOC(=O)CCC)C(C)=NC=1C)C1C=CC=C(Cl)C=1Cl,0.003366667,-2.472799902,train,<rdkit.Chem.rdchem.Mol object at 0x7f52bd1e5e00>
OS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,0.003335613,-2.4768243,train,<rdkit.Chem.rdchem.Mol object at 0x7f52bd1e5e70>
CCC(=C(C1C=CC=CC=1)C1C=CC(=CC=1)OCCN(C)C)C1C=CC=CC=1,0.003325,-2.47820835,train,<rdkit.Chem.rdchem.Mol object at 0x7f52bd1e5ee0>
CC1=NC2C=CC(=CC=2S1)NS(=O)(=O)C1=CC2OCCOC=2C=C1,0.0033,-2.48148606,test,<rdkit.Chem.rdchem.Mol object at 0x7f52bd1e5f50>
CC1C=CC(=CC=1)S(=O)(=O)NC1=NC=C(Br)N=C1OCC1=CC(OCCN(C)C)=C(C=C1)OC,0.0033,-2.48148606,train,<rdkit.Chem.rdchem.Mol object at 0x7f52bd1e5fc0>
COC1C=C(C=CC=1N(C(C1=CC=CC=C1F)C(=O)NC1CCCC1)C(=O)C1=CC=CC=C1)OC,0.0033,-2.48148606,train,<rdkit.Chem.rdchem.Mol object at 0x7f52bd1e6030>
C1=CC=CC=C1NC1C=CC=CC=1,0.00325,-2.488116639,train,<rdkit.Chem.rdchem.Mol object at 0x7f52bd1e6110>
CCNC1N=C(NC(C)C)N=C(N=1)SC,0.00325,-2.488116639,test,<rdkit.Chem.rdchem.Mol object at 0x7f52bd1e6180>
N#CC1=CNC=C1C1C=CC=C2OC(F)(F)OC=12,0.00325,-2.488116639,train,<rdkit.Chem.rdchem.Mol object at 0x7f52bd1e61f0>
CN(CCOc1ccc(CC2SC(=O)NC2=O)cc1)c1ccccn1,0.003224903,-2.49148333,test,<rdkit.Chem.rdchem.Mol object at 0x7f52bd1e6340>
CCOP(=S)(OC(Cl)C(Cl)(Cl)Cl)OCC,0.00322,-2.492144128,train,<rdkit.Chem.rdchem.Mol object at 0x7f52bd1e63b0>
COC1C=CC(CNC(=O)NC2=NC=C(S2)[N+]([O-])=O)=CC=1,0.0032,-2.494850022,train,<rdkit.Chem.rdchem.Mol object at 0x7f52bd1e6420>
CC1N=C(SC=1C(O)=O)C1=CC(=CC=C1)C(F)(F)F,0.003,-2.522878745,train,<rdkit.Chem.rdchem.Mol object at 0x7f52bd1e6650>
OC1=NCCc2c1cc([nH]2)c1ccnc(c1)c1cnc2c(c1)cccc2,0.003,-2.522878745,train,<rdkit.Chem.rdchem.Mol object at 0x7f52bd1e67a0>
O=C(NC1=CC(=C(Cl)C=C1)C(=O)NC1=CN=CC=C1)C1=CC(=CC=C1)C(F)(F)F,0.003,-2.522878745,train,<rdkit.Chem.rdchem.Mol object at 0x7f52bd1e6810>
OC[C@H](Nc1nc(SCc2ccccc2)nc2c1sc(n2)O)C,0.003,-2.522878745,train,<rdkit.Chem.rdchem.Mol object at 0x7f52bd1e6880>
Clc1ccc(c(c1)NS(=O)(=O)c1ccc(c(c1)Cl)Cl)Cn1ccnn1,0.003,-2.522878745,train,<rdkit.Chem.rdchem.Mol object at 0x7f52bd1e6960>
CO[C@H]1CN(CC[C@H]1N=C(c1[nH]c(c(c1Cl)Cl)C)O)c1sc(c(n1)c1ccccn1)C(=O)O,0.003,-2.522878745,train,<rdkit.Chem.rdchem.Mol object at 0x7f52bd1e69d0>
COc1ccc2c(c1)c(c1ccnc3c1ccc(c3)Cl)c(n2CC(=O)O)C,0.003,-2.522878745,test,<rdkit.Chem.rdchem.Mol object at 0x7f52bd1e6b20>
CC1(C)[C@H]2CC=C([C@@H]1C2)CN1CCC(CC1)N=c1s[nH]c(n1)c1cc(cc(c1)C(F)(F)F)C(F)(F)F,0.003,-2.522878745,train,<rdkit.Chem.rdchem.Mol object at 0x7f52bd1e6b90>
N#Cc1cc(cc(c1)c1onc(n1)c1ccc2c(c1)CCN2C(=O)CCC(=O)O)OC(F)(F)F,0.003,-2.522878745,train,<rdkit.Chem.rdchem.Mol object at 0x7f52bd1e6c00>
O=C1Cn2c(c3c(CN1C)cccc3)c(c1c2cc(cc1)C(=O)O)C1CCCCC1,0.003,-2.522878745,train,<rdkit.Chem.rdchem.Mol object at 0x7f52bd1e6c70>
OC(=O)c1cc(Cc2ccc(cc2)c2cccnc2)c2n(c1=O)cccc2,0.003,-2.522878745,train,<rdkit.Chem.rdchem.Mol object at 0x7f52bd1e6ce0>
OC(=O)COc1ccc(cc1C#Cc1cccc(c1)Cl)Cl,0.003,-2.522878745,train,<rdkit.Chem.rdchem.Mol object at 0x7f52bd1e6d50>
COc1ncnc(c1)N1C(=O)N(C(=O)C21CCN(CC2)Cc1ncccc1C)c1ccc(cc1)c1ccc(cc1C)C(=O)O,0.003,-2.522878745,train,<rdkit.Chem.rdchem.Mol object at 0x7f52bd1e6dc0>
Clc1cccc(c1)N1C(=O)C2(C1c1ccccn1)CCN(CC2)C(=Nc1cc(F)cc(c1)F)O,0.003,-2.522878745,train,<rdkit.Chem.rdchem.Mol object at 0x7f52bd1e6e30>
COc1ccccc1NS(=O)(=O)c1ccc(cc1OC)N=C(c1ccccn1)O,0.003,-2.522878745,train,<rdkit.Chem.rdchem.Mol object at 0x7f52bd1e6ea0>
CCc1c(cccc1c1nsc(n1)c1ccc(c(c1)C(F)(F)F)OC(C)C)CCN1CC(C1)C(=O)O,0.003,-2.522878745,test,<rdkit.Chem.rdchem.Mol object at 0x7f52bd1e6f10>
Cc1cnc(NC(=O)C2=C(O)c3ccccc3S(=O)(=O)N2C)s1,0.003,-2.522878745,test,<rdkit.Chem.rdchem.Mol object at 0x7f52bd1e6f80>
OC(=O)COc1ccc(cc1C#Cc1cc(ccc1C(C)C)S(=O)(=O)C)Cl,0.003,-2.522878745,train,<rdkit.Chem.rdchem.Mol object at 0x7f52bd1e6ff0>
CCCS(=O)(=O)c1ccc(c(c1)C#Cc1cc(Cl)ccc1OCC(=O)O)Cl,0.003,-2.522878745,train,<rdkit.Chem.rdchem.Mol object at 0x7f52bd1e7060>
OC(=Nc1nccc(c1)c1cc2c([nH]1)C1(CCNCC1)CN=C2O)c1ccc2c(c1)cccc2,0.003,-2.522878745,train,<rdkit.Chem.rdchem.Mol object at 0x7f52bd1e70d0>
O=C([C@](c1ccccc1)(N1CCCCC1)C)O[C@H]1C[N+]2(CCC1CC2)CCc1ccc2c(c1)cccc2,0.003,-2.522878745,train,<rdkit.Chem.rdchem.Mol object at 0x7f52bd1e7140>
O=C([C@](c1ccccc1)(N1CCCCC1)C)O[C@H]1C[N+]2(CCCc3cc4c(s3)cccc4)CCC1CC2,0.003,-2.522878745,train,<rdkit.Chem.rdchem.Mol object at 0x7f52bd1e71b0>
CCc1c(cccc1c1nsc(n1)c1ccc(c(c1)C(F)(F)F)OC(C)C)CN1CC(C1)C(=O)O,0.003,-2.522878745,train,<rdkit.Chem.rdchem.Mol object at 0x7f52bd1e7220>
OC(=O)Cc1ccc(c(c1)Cl)c1ccc(cc1Cl)c1nc(C(=N)O)c(nc1C)C,0.003,-2.522878745,train,<rdkit.Chem.rdchem.Mol object at 0x7f52bd1e7290>
OCC(N=C(c1c[nH]c2c1nc(cn2)c1nn(c2c1ccc(c2)Cl)C)O)(C)C,0.003,-2.522878745,train,<rdkit.Chem.rdchem.Mol object at 0x7f52bd1e7370>
Fc1cccc(c1)N=C(C[N+]12CCC(CC1)[C@H](C2)OC(=O)C1(CCCCCC1)C1=CC=CC1)O,0.003,-2.522878745,train,<rdkit.Chem.rdchem.Mol object at 0x7f52bd1e73e0>
CN1Cc2c(C1C(C)(C)C)c(ccc2)Oc1ncccc1N=C(Nc1ccc(cc1)OC(F)(F)F)O,0.003,-2.522878745,train,<rdkit.Chem.rdchem.Mol object at 0x7f52bd1e7450>
CC(C)(C)OC(=O)NC(CC1=CC=CC=C1OC(F)(F)F)C(=O)NC1CCC2=CC=CC=C2N(C(C)C)C1=O,0.003,-2.522878745,train,<rdkit.Chem.rdchem.Mol object at 0x7f52bd1e74c0>
COc1ccc(cc1NS(=O)(=O)C)C(=O)O[C@H](c1ccc(c(c1)OCC1CC1)OC(F)F)Cc1c(Cl)cn(=O)cc1Cl,0.003,-2.522878745,train,<rdkit.Chem.rdchem.Mol object at 0x7f52bd1e7530>
OC1=C(Sc2ccccc2Cl)C(=NC(C1)c1ccccc1)O,0.003,-2.522878745,train,<rdkit.Chem.rdchem.Mol object at 0x7f52bd1e75a0>
OC(=O)/C=C/c1ccc(cc1)Oc1c(c(=O)oc2c1ccc(c2)O)c1ccc(cc1C)F,0.003,-2.522878745,train,<rdkit.Chem.rdchem.Mol object at 0x7f52bd1e7610>
OC1C(=C(Cl)C=CC=1NC(=O)NC1C=CC=C(F)C=1Cl)S(=O)(=O)N1CCNCC1,0.0029,-2.537602002,train,<rdkit.Chem.rdchem.Mol object at 0x7f52bd1e76f0>
CC1C=CC(=NN=1)N1CCC(CCOC2=CC=C(C=C2)C=NOCC)CC1,0.0028,-2.552841969,train,<rdkit.Chem.rdchem.Mol object at 0x7f52bd1e7920>
O=C(O)c1cc(-c2ccc(F)cc2F)ccc1O,0.002787472,-2.55478949,train,<rdkit.Chem.rdchem.Mol object at 0x7f52bd1e7990>
CCCCCCCCCCCCN1CCCCCC1=O,0.00275,-2.560667306,train,<rdkit.Chem.rdchem.Mol object at 0x7f52bd1e7a00>
[O-][N+](=O)C1=CC(O)=C(C=C1)NC(=O)NC1=CC=CC=C1Br,0.0027,-2.568636236,train,<rdkit.Chem.rdchem.Mol object at 0x7f52bd1e7ae0>
CN1N=C(CC(C)C)C2=CN(CC3=CC=CC4=CC=CC=C34)C(SCCCO)=C2C1=O,0.0027,-2.568636236,train,<rdkit.Chem.rdchem.Mol object at 0x7f52bd1e7b50>
OCC1=NC2C=C(C=CC=2S1)S(=O)(=O)NC1C=CC(=CC=1)C(F)(F)F,0.0027,-2.568636236,train,<rdkit.Chem.rdchem.Mol object at 0x7f52bd1e7bc0>
CC(C)NC1=NC2C=CSC=2C(NCC2C=CC=C(OC)C=2OC)=N1,0.0027,-2.568636236,train,<rdkit.Chem.rdchem.Mol object at 0x7f52bd1e7c30>
CCCCCCCCCCCCCN1CC(C)OC(C)C1,0.002678886,-2.572045848,train,<rdkit.Chem.rdchem.Mol object at 0x7f52bd1e7ca0>
CC1C=C(C=C(C=1O)[N+]([O-])=O)[N+]([O-])=O,0.002637,-2.57888987,test,<rdkit.Chem.rdchem.Mol object at 0x7f52bd1e7d10>
CCOC(=O)C(C)OC1C=CC(=CC=1)OC1=NC2C=CC(Cl)=CC=2O1,0.002590849,-2.586557851,train,<rdkit.Chem.rdchem.Mol object at 0x7f52bd1e7d80>
OC1C(OC2C=C(O)C=C(O)C=2C1=O)C1=CC(O)=C(O)C=C1,0.0025,-2.602059991,test,<rdkit.Chem.rdchem.Mol object at 0x7f52bd1e7df0>
CCOc1nc2cccc(C(=O)O)c2n1Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1,0.0025,-2.602059991,test,<rdkit.Chem.rdchem.Mol object at 0x7f52bd1e7e60>
OC(=O)CC1SC(=NC=1C1C=CC(Cl)=CC=1)C1C=CC=CC=1,0.0025,-2.602059991,train,<rdkit.Chem.rdchem.Mol object at 0x7f52bd1e7ed0>
CC(=O)NCCOC(=O)C(OC1C=C(C=CC=1)C(F)(F)F)C1=CC=C(Cl)C=C1,0.0025,-2.602059991,train,<rdkit.Chem.rdchem.Mol object at 0x7f52bd1e7f40>
CC(C(O)=O)C1=CC(Cl)=C(C=C1)N1CC=CC1,0.0025,-2.602059991,test,<rdkit.Chem.rdchem.Mol object at 0x7f52bd1e8040>
O=C1C(C2C=CC(F)=CC=2)C(=O)C2=CC=CC=C12,0.0025,-2.602059991,train,<rdkit.Chem.rdchem.Mol object at 0x7f52bd1e80b0>
CC1=C(C=C)C(=O)N=C1CC1NC(CC2NC(CC3=NC(=O)C(C)=C3C=C)=C(C)C=2CCC(O)=O)=C(CCC(O)=O)C=1C,0.0025,-2.602059991,train,<rdkit.Chem.rdchem.Mol object at 0x7f52bd1e8120>
CC1C=C(C=CN=1)C1=CC(=O)NC(NCC2=CC=CC3=CC=CC=C32)=N1,0.0025,-2.602059991,train,<rdkit.Chem.rdchem.Mol object at 0x7f52bd1e8190>
NC1NN=CC=1C1C=C(Cl)C=CC=1OC1=CC(F)=C(C=C1Cl)S(=O)(=O)NC1=CSC=N1,0.0024,-2.619788758,train,<rdkit.Chem.rdchem.Mol object at 0x7f52bd1e8270>
CC1CN(CC(C)C1)C(=O)CC(C1=C(O)C=C(C=C1OC)OC)C1=CC2OCOC=2C=C1,0.0024,-2.619788758,train,<rdkit.Chem.rdchem.Mol object at 0x7f52bd1e82e0>
COC1=CC=C(Cl)C=C1C1(F)C(=O)NC2=CC(=CC=C12)C(F)(F)F,0.002392349,-2.621175491,train,<rdkit.Chem.rdchem.Mol object at 0x7f52bd1e8350>
CC1CC2C3CCC4=CC(=O)C=CC4(C)C3(Cl)C(O)CC2(C)C1(OC(=O)C1=CC=CO1)C(=O)CCl,0.0023,-2.638272164,train,<rdkit.Chem.rdchem.Mol object at 0x7f52bd1e83c0>
O=C(CSC1=NC2CCSC=2C(=O)N1C1C=CC=CC=1)NC1=NC=C(S1)C1C=CC=CC=1,0.0023,-2.638272164,train,<rdkit.Chem.rdchem.Mol object at 0x7f52bd1e8430>
CC1C=C(N=C(NC2C=CC=CC=2)N=1)C1CC1,0.00225,-2.647817482,test,<rdkit.Chem.rdchem.Mol object at 0x7f52bd1e84a0>
CON(C(=O)OC)C1C=CC=CC=1COC1C=CN(N=1)C1C=CC(Cl)=CC=1,0.00225,-2.647817482,test,<rdkit.Chem.rdchem.Mol object at 0x7f52bd1e8510>
CC(C)(C)C1=CC2CCC(NC(=O)NC3=CC=CC4NN=CC=43)C=2C=C1,0.0022,-2.657577319,train,<rdkit.Chem.rdchem.Mol object at 0x7f52bd1e8580>
CCC(CC)NC(=O)C1C=NN(C=1NS(=O)(=O)C1CCCC1)C1C=CC=CC=1,0.0022,-2.657577319,train,<rdkit.Chem.rdchem.Mol object at 0x7f52bd1e85f0>
C1C(CCCN1CCC1C=CC2OCOC=2C=1)OC(C1C=CC=CC=1)C1C=CC=CC=1,0.002114,-2.674895017,train,<rdkit.Chem.rdchem.Mol object at 0x7f52bd1e87b0>
COC1C(=CC(=CC=1C(C)(C)C)C(=O)CN1CC2=CC(OCC)=C(OCC)C(F)=C2C1=N)N1CCOCC1,0.0021,-2.677780705,train,<rdkit.Chem.rdchem.Mol object at 0x7f52bd1e8890>
COC1C=C(C=CC=1OCC(O)C1CC1)N1C=NC2C=C(SC=2C1=O)C1C=CC(Cl)=CC=1,0.0021,-2.677780705,train,<rdkit.Chem.rdchem.Mol object at 0x7f52bd1e8900>
O=C1Nc2ccc(Cl)cc2[C@@](C#CC2CC2)(C(F)(F)F)O1,0.002,-2.698970004,train,<rdkit.Chem.rdchem.Mol object at 0x7f52bd1e8970>
O=C(NC1=NN=C(S1)C1C=CN=CC=1)NC1=CC(Cl)=CC=C1,0.002,-2.698970004,train,<rdkit.Chem.rdchem.Mol object at 0x7f52bd1e89e0>
CC1ON=C(C=1NC(=O)OCC1=C(F)C=CC=C1Cl)C1C(Cl)=CC=CC=1Cl,0.002,-2.698970004,train,<rdkit.Chem.rdchem.Mol object at 0x7f52bd1e8ac0>
CC/C(=C(\c1ccccc1)/c1ccc(cc1)/C=C/C(=O)O)/c1ccccc1,0.002,-2.698970004,train,<rdkit.Chem.rdchem.Mol object at 0x7f52bd1e8ba0>
COC1C=C(CC(O)=O)C=CC=1OC1C=CC(=CC=1NS(=O)(=O)C1C=CC(Cl)=CC=1Cl)C(=O)NCCCC,0.002,-2.698970004,train,<rdkit.Chem.rdchem.Mol object at 0x7f52bd1e8c10>
Cc1ccc2c(c1)c(c1ccnc3c1ccc(c3)Cl)c(n2CC(=O)O)C,0.002,-2.698970004,train,<rdkit.Chem.rdchem.Mol object at 0x7f52bd1e8c80>
Clc1cccc(c1c1cc(C)c2c(c1)nnc(n2)Nc1ccc(cc1)OCCN1CCCC1)Cl,0.002,-2.698970004,train,<rdkit.Chem.rdchem.Mol object at 0x7f52bd1e8cf0>
C(OC1C=CC(=CC=1)C1NN=CC=1C1C=CN=CC=1)C1C=CC2=CC=CC=C2N=1,0.002,-2.698970004,train,<rdkit.Chem.rdchem.Mol object at 0x7f52bd1e8d60>
Clc1ccc(c(c1)Cl)Cn1cc(c2c1c(cc(c2)F)c1nnc(o1)NS(=O)(=O)c1sc(c(c1)Cl)Cl)C,0.002,-2.698970004,train,<rdkit.Chem.rdchem.Mol object at 0x7f52bd1e8dd0>
O=C(NC1=CC(=C(Cl)C=C1)C(=O)NC1=CN=CS1)C1=CC(Cl)=CC=C1,0.002,-2.698970004,train,<rdkit.Chem.rdchem.Mol object at 0x7f52bd1e8f20>
CC1=NC=C(NC(=O)C2C=C(C=CC=2Cl)NC(=O)C2=CC(Cl)=CC=C2)S1,0.002,-2.698970004,train,<rdkit.Chem.rdchem.Mol object at 0x7f52bd1e8f90>
Clc1ccc(cc1)S(=O)(=O)C(C(=Nc1ccc(c(c1)C(F)(F)F)Cl)O)(C)C,0.002,-2.698970004,train,<rdkit.Chem.rdchem.Mol object at 0x7f52bd1e9000>
COC1=CC(CNC(=O)C2C=CC=NC=2OC2C=CC=CC=2)=C(C=C1)OC,0.002,-2.698970004,train,<rdkit.Chem.rdchem.Mol object at 0x7f52bd1e9070>
COc1ccc(cc1)c1ccc(cc1)S(=O)(=O)NC(C1CCCC(C1)Nc1ccccc1)C(=O)O,0.002,-2.698970004,train,<rdkit.Chem.rdchem.Mol object at 0x7f52bd1e90e0>
FC(c1c(ccn2c1nnc2CC1CC1)N1CCC(CC1)c1ccccc1)(F)F,0.002,-2.698970004,train,<rdkit.Chem.rdchem.Mol object at 0x7f52bd1e9150>
CCc1c(CCCC(=O)O)cccc1c1nsc(n1)c1ccc(c(c1)Cl)OC(C)C,0.002,-2.698970004,train,<rdkit.Chem.rdchem.Mol object at 0x7f52bd1e91c0>
CCc1c(cccc1c1nsc(n1)c1ccc(c(c1)C(F)(F)F)OC(C)C)CCN1CCC(CC1)C(=O)O,0.002,-2.698970004,train,<rdkit.Chem.rdchem.Mol object at 0x7f52bd1e9310>
Cc1cccc(c1)C(c1ccccc1)(c1ccccc1)CC[C@H](C(=O)O)N,0.002,-2.698970004,train,<rdkit.Chem.rdchem.Mol object at 0x7f52bd1e9460>
Cc1cccc(c1)C(c1ccccc1)(c1ccccc1)CC[C@@H](C(=O)O)N,0.002,-2.698970004,train,<rdkit.Chem.rdchem.Mol object at 0x7f52bd1e94d0>
